id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,username
1812,31,62,1988,5,Female,551 Essex Drive,34.78,-92.25,$25002,$50978,$76898,574,2,Dominique Espinoza
1379,76,72,1943,6,Male,93374 11th Street,42.58,-82.91,$19780,$34408,$9107,701,4,Joseph Spencer
82,22,68,1997,9,Female,6054 Main Avenue,41.83,-87.68,$0,$2026,$1417,779,1,Barbara Hawkins
1053,59,66,1960,5,Male,756 El Camino Avenue,28.65,-81.18,$27255,$55571,$93460,636,3,Jorge Smith
1893,26,59,1993,12,Male,6222 Sixth Lane,43.1,-71.73,$26084,$53182,$99550,623,1,Christopher Pratt
955,33,67,1987,2,Male,6785 Valley Stream Boulevard,40.28,-80.6,$16648,$33944,$53353,798,4,Tyler Herrera
856,54,59,1965,7,Male,275 Tenth Street,38.98,-77.12,$56069,$114318,$328089,748,3,Tony Johnson
1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,$14848,$28714,$12978,638,2,John Jones
261,41,66,1979,2,Male,7061 Littlewood Street,36.0,-114.96,$28985,$59093,$117325,737,5,Jamie Green
64,39,68,1980,3,Female,95 12th Avenue,34.0,-118.03,$25242,$51465,$0,702,2,Tracy Fuller
1864,20,69,1999,8,Male,1177 Elm Avenue,42.79,-73.67,$24904,$50776,$19785,701,1,Timothy Hines
1768,28,65,1991,9,Female,3615 Lafayette Boulevard,40.43,-75.34,$25205,$51391,$84768,573,1,Laura Bishop
1151,53,65,1966,12,Male,353 South Boulevard,40.35,-74.65,$0,$920,$1914,788,3,David Perez
356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,$20315,$41420,$0,691,5,Teresa Delgado
1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,$16901,$34460,$43936,692,2,Brittney Hawkins
865,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,$18531,$37786,$107692,693,5,William Simpson
1914,21,70,1998,4,Female,5259 Lake Drive,36.78,-76.08,$20678,$42161,$59210,672,1,Jacqueline White
1641,30,69,1989,3,Male,3636 El Camino Avenue,39.09,-84.51,$25503,$51998,$73575,640,1,Raymond Banks
707,22,67,1997,12,Female,5941 South Lane,34.72,-82.78,$18271,$37253,$63522,576,1,Jennifer Smith
3,49,65,1970,12,Male,840 Elm Avenue,33.89,-98.51,$13705,$27943,$18693,681,4,Marcus Thompson
754,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,$19025,$32817,$27209,705,6,Brooke White
148,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,$18972,$38681,$113190,663,5,Jonathan Zamora
127,48,68,1971,7,Male,671 Little Creek Street,31.7,-86.26,$15474,$31553,$63938,729,3,Jeremy Cox
1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.14,-122.32,$24519,$49993,$52978,767,3,Joseph Bailey
747,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,$14137,$28828,$49793,687,4,David Walter
1942,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,$0,$1,$0,673,3,Natasha Holden
452,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,$31072,$63356,$140107,704,5,Alfred Armstrong
1157,33,58,1986,12,Female,1884 Lake Avenue,32.98,-96.89,$28213,$57526,$82715,812,1,Tiffany Jones
1534,36,65,1983,7,Male,1531 North Lane,39.9,-74.99,$39626,$80794,$3867,803,2,James Manning
1086,57,64,1962,12,Female,442 Burns Boulevard,42.02,-71.21,$37407,$76274,$102611,698,2,Brandi Luna
1984,29,60,1990,5,Female,8265 Mountain View Drive,43.97,-88.95,$19059,$38861,$62080,528,1,Miss Linda Winters
835,32,65,1987,4,Male,549 Rose Drive,29.79,-90.82,$22223,$45312,$11788,681,4,Mr. Brandon Gilbert
758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,$21178,$43180,$36832,764,5,James Miller
1795,25,66,1994,10,Female,79 Hill Avenue,45.25,-93.33,$29580,$60310,$91017,647,6,Valerie Everett
1221,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,$15079,$30747,$51667,850,4,Tonya Ali
1821,21,68,1998,9,Male,740 Burns Lane,38.27,-104.62,$21394,$43617,$16661,803,3,Charles Diaz
1248,51,71,1968,7,Female,32299 Federal Street,42.68,-89.01,$21278,$43386,$2192,698,3,Kayla Williams
1900,62,62,1958,2,Female,690 Oak Street,43.06,-87.96,$19483,$36465,$12789,688,1,Mrs. Maureen Brown
597,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,$51692,$65055,$1676,736,6,Robert Martinez
1620,21,68,1998,6,Male,2537 Forest Boulevard,32.33,-96.62,$18112,$36924,$71952,701,3,Michael Freeman
1213,34,69,1985,11,Male,860 George Avenue,38.62,-122.61,$21373,$43579,$96994,795,3,Ralph Vang
619,54,65,1965,12,Male,498 Littlewood Avenue,44.01,-92.47,$26478,$53986,$58381,748,4,Charles Vega
1043,21,61,1998,9,Female,95 Burns Drive,42.37,-71.11,$47637,$97127,$210206,660,2,Nicole Ali
394,52,71,1967,4,Male,514 Pine Boulevard,41.09,-73.55,$34138,$69604,$47193,684,4,Steven Gonzalez
1376,49,68,1971,1,Female,97536 Summit Street,30.51,-97.83,$30418,$62019,$85666,543,4,Jenna Johnson
834,19,68,2000,11,Male,723 Summit Drive,33.95,-118.36,$15965,$32550,$82878,746,6,Keith Warren
837,30,65,1989,4,Male,445 Fifth Avenue,39.15,-80.35,$17701,$36092,$63276,679,1,Samuel Luna
1257,55,67,1964,7,Male,287 Pine Lane,47.79,-122.3,$23668,$48259,$146774,721,3,David West
1966,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,$15447,$31499,$45661,782,4,Oscar Simmons
358,36,71,1983,7,Female,65 Fifth Lane,34.17,-82.37,$15243,$31079,$91845,605,2,Savannah Hodge
912,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,$23244,$47395,$41381,755,2,William Miller
605,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,$23316,$47542,$2667,725,3,Joshua Holt
1362,58,67,1962,1,Male,3385 Hill Lane,38.78,-77.27,$35563,$72510,$44317,727,4,Timothy Crawford
1513,48,66,1972,2,Male,8849 West Drive,41.3,-73.13,$32240,$65736,$206000,733,3,Mark Smith
1521,71,71,1948,3,Female,557 Burns Boulevard,32.75,-97.77,$19120,$19581,$21424,706,3,Jessica Combs
564,57,64,1962,6,Male,2288 Pine Lane,44.08,-70.24,$20800,$42411,$111077,765,2,David Gallagher
1309,87,64,1932,4,Female,115 Bayview Lane,47.61,-122.3,$37485,$55902,$3385,531,1,Brenda Taylor
1583,38,68,1981,10,Male,182 Valley Street,40.04,-76.3,$25917,$52844,$0,826,3,Antonio Burns
1885,46,65,1973,9,Male,189 Forest Street,33.99,-83.72,$18171,$37056,$75730,753,4,Kyle Wiggins
1566,44,64,1976,1,Male,48 Fourth Avenue,38.69,-121.31,$19726,$40220,$106171,718,3,Matthew Adams
401,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,$15239,$28644,$879,806,7,Tyler Martin
15,52,66,1968,2,Female,401 Bayview Lane,34.02,-118.31,$14553,$29673,$12950,788,3,Michelle Clark
1666,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,$23029,$46954,$69753,578,4,Joshua Farrell
509,33,66,1986,7,Male,239 Sussex Drive,38.41,-82.43,$21842,$44534,$107410,702,4,Rodney Hale
954,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,$18619,$37963,$102716,772,4,Patrick Morrison
832,40,67,1979,5,Female,8799 Elm Avenue,33.2,-96.65,$24684,$50329,$76759,625,4,Hannah Christian
1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,$18007,$36715,$74022,547,4,Randall Barnett
630,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,$19382,$39521,$61861,491,3,Anthony Russell
1561,78,67,1941,5,Female,245 Martin Luther King Drive,35.0,-80.94,$26707,$51014,$23366,759,4,Carla Hogan
1548,41,65,1978,10,Male,439 George Avenue,40.5,-111.7,$35834,$73067,$6332,721,3,Trevor Kirby
221,63,65,1956,12,Female,560 Eighth Boulevard,37.7,-122.12,$21669,$44183,$89852,850,4,Pamela Miller
1991,21,65,1998,10,Male,979 Fifth Avenue,39.98,-82.98,$11243,$22922,$9004,694,1,Brian Woods
1328,28,68,1992,1,Female,441 Rose Lane,40.16,-83.06,$41682,$84987,$162718,600,2,Hailey Malone
1901,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,$16542,$33728,$107287,730,3,Kristin Nelson
665,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,$12406,$11613,$427,790,8,Lori Vaughn
442,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,$23836,$48600,$23992,791,5,Calvin Zhang
1626,58,63,1961,7,Male,9212 Plum Avenue,35.15,-89.75,$29571,$60292,$114223,531,1,Brett Harrison
1539,42,61,1977,3,Female,215 Main Drive,42.82,-83.25,$28463,$58034,$129546,676,2,Amanda Mathews
601,68,67,1951,7,Male,5828 Wessex Drive,28.5,-81.37,$15849,$43004,$15304,761,6,Ronald Ruiz
541,51,70,1968,7,Female,2699 Littlewood Avenue,35.63,-95.95,$14293,$29144,$35268,645,1,Loretta Wallace
210,46,63,1973,8,Male,7677 Little Creek Drive,29.45,-98.5,$12677,$25850,$56285,630,1,Matthew Simmons
206,28,59,1992,2,Female,4633 Sixth Avenue,42.89,-85.72,$18431,$37583,$51633,782,2,Caitlin Gutierrez
926,20,60,1999,11,Female,88 George Street,41.14,-81.36,$20305,$41403,$206131,776,1,Sarah Dunn
115,61,69,1958,7,Male,386 11th Lane,40.93,-73.72,$49546,$101018,$78115,748,6,Cory Wilson
1779,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,$15755,$32125,$58712,733,2,Charles Melton
248,80,67,1939,12,Female,80471 Eighth Street,27.95,-82.48,$13254,$13596,$352,684,4,Molly Schmitt
1003,51,62,1968,11,Male,2003 Ninth Avenue,40.2,-74.78,$39495,$80526,$117380,632,1,Bryan Brown
294,36,59,1983,8,Male,99 Mill Lane,33.83,-83.89,$21556,$43953,$76915,607,1,Jason Ward
118,56,68,1963,12,Female,407 Seventh Lane,33.52,-86.79,$15471,$31533,$42315,753,3,Ashley Ramirez
292,23,65,1996,9,Female,871 Second Street,32.79,-116.96,$20947,$42711,$48493,717,1,Kelly Herrera
755,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,$13409,$23137,$4871,642,5,Kristi Garcia
1878,18,64,2002,1,Male,631 Elm Drive,34.32,-118.38,$19508,$39778,$60850,702,1,Mr. Daniel Ayala
1432,42,72,1977,8,Male,78 Lexington Street,40.96,-74.61,$34205,$69747,$80763,741,4,Scott French
456,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,$17140,$34947,$49024,751,3,Anthony Pierce
623,63,60,1956,4,Male,3283 Park Lane,41.53,-87.87,$32083,$77961,$39811,616,3,Steven Garcia
1426,22,66,1997,4,Female,37 Norfolk Boulevard,40.33,-74.03,$56252,$114692,$91575,805,2,Susan Maynard
47,47,62,1972,9,Male,523 Federal Drive,40.84,-73.87,$12475,$25434,$45540,712,4,Timothy Mack
760,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,$18420,$37558,$72514,778,3,Stephanie Chavez
956,30,66,1989,12,Female,714 North Drive,39.98,-82.98,$23104,$47110,$57159,804,2,Wendy Hoffman
194,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,$15048,$30681,$81680,746,4,Jeremy Scott
693,20,66,1999,8,Female,5342 Valley Stream Avenue,33.09,-96.88,$31905,$65051,$220951,703,2,Sierra Green
1246,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,$15207,$31008,$60527,713,4,Nichole Kaufman
641,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,$18420,$37556,$0,735,6,Tristan Watkins
1060,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,$17909,$21547,$16040,785,5,Thomas Martin
1292,20,68,1999,4,Male,176 River Boulevard,35.7,-89.99,$14249,$29051,$5819,774,2,John Gomez
1113,19,69,2000,5,Female,700 Madison Lane,41.76,-88.29,$14200,$28953,$3619,738,2,Tiffany Adams
245,39,65,1980,7,Female,3 Main Street,26.11,-80.39,$28826,$58774,$94053,528,2,Alexa Williams
774,46,61,1973,7,Male,671 Essex Street,42.41,-114.59,$16378,$33395,$57774,588,2,Michael Garcia
1822,87,65,1933,1,Female,7736 Eighth Boulevard,27.09,-82.43,$14395,$22894,$1501,767,5,Donna Maldonado
1209,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,$31299,$63815,$4832,699,6,Nicole Hernandez
997,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,$26957,$54963,$105623,675,4,Kathryn Evans
1180,28,69,1991,9,Male,18 Lake Avenue,40.71,-73.99,$17624,$35940,$54354,595,3,Henry Velasquez
318,62,67,1957,5,Male,75540 Valley Street,34.5,-118.01,$18103,$36911,$93367,724,4,Andrew Mckee
691,34,64,1985,12,Female,232 Jefferson Boulevard,38.39,-86.93,$21991,$44838,$109951,561,1,Sydney Jones
1993,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,$45509,$92785,$122254,786,6,Katie Burns
252,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,$17161,$34985,$29409,723,6,John Clark
1757,39,68,1980,11,Male,2773 El Camino Lane,40.19,-85.39,$20644,$42086,$79530,784,4,Austin Benjamin
1324,45,61,1974,11,Female,535 Hill Boulevard,27.33,-82.54,$19065,$38872,$94970,663,4,Leah Evans
1557,50,66,1970,2,Female,2516 Essex Drive,45.45,-122.79,$23687,$48295,$109558,707,3,Jean Holmes
1555,28,64,1991,6,Female,5367 Pine Avenue,34.01,-86.01,$19474,$39708,$113715,717,3,Taylor Combs
941,56,72,1963,6,Female,3248 Hill Drive,43.34,-73.67,$22273,$45416,$82611,713,1,Maria Bernard
156,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,$13739,$28007,$0,691,4,Erica Moss
24,48,64,1971,11,Female,55378 Burns Avenue,42.27,-89.06,$18906,$38554,$47186,708,1,Cassie Clements
302,27,67,1992,8,Female,9354 Lafayette Street,38.41,-78.61,$18335,$37384,$120327,706,2,Amanda Love
949,29,71,1990,11,Female,6595 Ocean Drive,40.45,-74.48,$31234,$63684,$96864,709,5,Betty Smith
1281,92,61,1927,12,Female,34 Bayview Drive,34.1,-117.38,$14632,$26546,$2480,689,6,Audrey Brandt
1428,35,62,1984,11,Female,800 Ninth Boulevard,37.67,-92.66,$13963,$28472,$42750,508,1,Maria Garcia
433,49,65,1970,4,Male,6829 Main Boulevard,39.38,-89.07,$15676,$31957,$12347,771,6,Christopher Schneider
584,61,68,1958,8,Male,8823 South Drive,38.66,-121.37,$14318,$29195,$64881,743,3,Steven Odom
1832,36,67,1983,10,Male,151 Lafayette Drive,40.71,-124.11,$17839,$36372,$79220,684,2,Alejandro Williams
222,48,70,1971,7,Female,9243 Oak Street,33.76,-84.33,$45818,$93417,$115916,714,3,Angela Hernandez DDS
648,40,61,1980,2,Female,466 Pine Drive,32.78,-108.26,$14642,$29854,$66044,674,3,Melissa Young
1939,43,69,1976,11,Female,480 First Lane,33.95,-118.29,$12362,$25207,$34107,685,1,Melanie Brown
722,25,66,1995,1,Male,3357 Hill Lane,41.01,-75.89,$16168,$32966,$73741,707,1,Philip Harrison
1889,66,67,1953,7,Male,23 El Camino Street,27.97,-82.76,$23528,$47972,$0,748,5,Matthew Perez
1229,50,66,1970,2,Male,421 Essex Street,35.18,-79.46,$24206,$49350,$20942,713,6,Michael Marsh
505,39,63,1980,12,Female,31 Lincoln Avenue,25.77,-80.29,$14901,$30383,$58466,609,2,Kathleen Mcdowell
1083,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,$18916,$38568,$66300,756,4,Lisa Kennedy
1656,35,69,1984,5,Female,350 Third Avenue,45.87,-95.37,$20179,$41141,$81016,706,3,Kelly Murray
568,24,66,1996,2,Male,5573 Sixth Lane,42.5,-94.17,$18895,$38526,$60556,778,1,Charles Davidson
1373,35,66,1984,12,Female,834 Tenth Lane,41.07,-85.13,$16764,$34181,$50668,764,2,Christine Stone
667,83,63,1936,3,Male,588 Lincoln Street,35.98,-78.91,$30325,$41763,$2279,714,5,Antonio Diaz
480,50,68,1969,11,Male,749 Oak Street,37.91,-122.01,$42234,$86113,$177353,713,6,Antonio Johnson
569,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,$22377,$45625,$81136,662,1,Tony Ballard
1600,62,66,1957,9,Female,314 Fourth Street,47.67,-122.18,$49629,$101193,$124771,747,3,Diamond Doyle
1063,64,66,1956,2,Male,690 Jefferson Lane,41.91,-89.06,$18590,$37898,$36994,716,5,Cameron Stephenson
32,82,67,1937,9,Female,7336 First Avenue,40.31,-79.54,$23074,$52315,$3174,695,4,Shannon Pruitt
1040,28,67,1991,10,Female,207 Washington Lane,39.86,-74.82,$39269,$80060,$0,689,2,Amy Long
396,89,72,1930,10,Female,711 South Boulevard,42.07,-87.81,$38274,$50341,$3270,735,5,Erica Watson
1498,47,66,1972,7,Female,69590 Rose Drive,39.68,-74.98,$24911,$50790,$3547,726,4,Taylor Jordan
104,33,65,1986,11,Female,2043 Mill Street,32.69,-97.01,$18334,$37384,$49182,713,3,Christina Blair
1062,58,65,1961,6,Male,55 Fourth Drive,41.57,-75.25,$17302,$35274,$35234,708,3,Jeffrey Smith
1845,30,68,1989,7,Male,498 Mountain View Avenue,40.53,-89.35,$23199,$47300,$93788,784,1,Charles Miller
1657,35,68,1984,9,Male,600 River Lane,33.87,-118.21,$12849,$26201,$42551,655,1,James Robinson
1106,62,62,1958,2,Female,1563 Summit Boulevard,34.13,-118.24,$16842,$20783,$23623,699,3,Rebecca Martin
1867,33,69,1986,10,Male,514 Sixth Boulevard,29.45,-98.5,$21563,$43968,$71218,644,1,Tyler Lee
1045,27,66,1992,7,Male,5222 Valley Stream Avenue,33.41,-82.31,$16568,$33778,$10058,757,1,Christian Wilcox
1786,48,63,1971,3,Female,7554 Sixth Street,40.83,-81.26,$18936,$38611,$93255,755,5,Crystal Massey
1569,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,$20153,$39082,$16870,722,4,Ashley Knight
899,29,65,1990,6,Female,5544 Grant Avenue,42.24,-83.62,$23487,$47891,$114299,629,1,Heather Hamilton
1595,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,$25537,$52063,$87549,753,2,Morgan Smith
446,23,68,1997,1,Male,28 Madison Lane,40.69,-73.73,$24200,$49342,$56137,703,1,Nathan Ramirez
53,49,68,1970,12,Female,7406 Mill Avenue,38.62,-120.62,$19471,$39700,$59062,701,3,Cathy Fowler
1136,23,65,1996,12,Male,1430 Elm Avenue,37.56,-121.98,$33727,$68767,$119831,723,3,David Williams PhD
551,65,67,1955,1,Male,54 George Avenue,39.14,-119.71,$19392,$39543,$53182,776,3,Michael Bradford
1491,41,68,1978,4,Female,40 River Boulevard,32.25,-111.08,$22662,$46209,$56034,710,4,Nicole Hoffman
330,36,71,1984,2,Male,271 Sixth Drive,40.24,-75.28,$31595,$64419,$183210,711,1,Ryan Archer
392,50,65,1969,11,Female,687 Fifth Boulevard,27.64,-80.39,$16234,$33098,$59605,775,3,Mary Norman
1144,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,$14959,$30495,$70825,773,4,Michelle Jacobson
1163,45,61,1975,1,Male,2270 Sixth Lane,29.99,-95.26,$32943,$67170,$114251,489,3,Michael West
230,39,65,1980,10,Female,675 Fifth Avenue,30.44,-91.12,$17412,$35501,$78801,693,4,Melanie Decker
1066,46,65,1973,6,Female,9846 Second Lane,40.27,-75.26,$26545,$54124,$0,727,2,Pamela Lewis
460,65,65,1954,12,Male,696 George Lane,41.02,-73.8,$44664,$40957,$64144,608,4,Joshua Lewis
1661,42,67,1977,5,Female,939 Main Lane,39.09,-76.85,$35553,$72478,$63078,728,2,Sabrina Thomas DDS
1926,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,$17736,$26574,$5244,689,3,Kristin Church
27,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90.0,$22304,$23821,$22427,613,8,Misty Lewis
365,55,70,1964,9,Female,1392 Plum Avenue,40.64,-73.94,$18719,$38165,$45891,719,1,Rebecca Alvarado
50,68,72,1951,7,Female,267 Birch Boulevard,45.82,-88.06,$19243,$39238,$85457,702,4,Samantha Harrison
653,19,65,2001,2,Female,939 Lake Drive,41.64,-71.0,$25308,$51601,$79143,745,1,Sarah Curtis
743,44,66,1975,4,Female,5810 Sixth Drive,35.64,-78.0,$15938,$32491,$24515,682,3,Savannah Young
999,19,62,2000,10,Female,2481 Hillside Street,42.26,-71.11,$23691,$48308,$106571,703,4,Carolyn Jimenez
940,49,61,1970,6,Female,620 12th Avenue,25.77,-80.2,$20499,$41800,$67836,699,6,Elizabeth Wilkins
534,27,74,1993,2,Female,31919 Summit Boulevard,41.72,-93.6,$29680,$60510,$23196,790,3,Laura Mccoy
1460,24,65,1995,7,Female,7454 12th Lane,42.52,-87.88,$30288,$61760,$163824,590,2,Whitney Harper
59,85,69,1934,8,Female,726 Oak Avenue,32.78,-108.26,$16654,$25066,$424,695,7,Lisa Rice
1908,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,$24801,$44469,$12777,733,5,Vanessa Austin
1436,21,55,1998,8,Female,729 Wessex Avenue,41.52,-87.42,$21992,$44842,$54189,500,4,Shirley Dominguez
1230,18,50,2002,1,Male,66 Birch Lane,32.3,-80.92,$14305,$29169,$37230,754,1,Larry Rodriguez
324,21,68,1998,7,Female,5995 Valley Stream Avenue,45.55,-122.73,$42850,$87372,$40547,792,3,Wendy Patel
992,46,70,1973,4,Male,574 Norfolk Street,37.37,-77.5,$26918,$54881,$3584,700,4,David Willis
198,49,73,1970,3,Female,732 Lincoln Drive,27.95,-82.48,$15447,$31497,$30805,702,3,Jessica Branch
1017,24,69,1995,7,Male,7043 Ocean Avenue,34.14,-119.1,$14076,$28703,$94364,560,1,Omar Pruitt
1813,35,66,1984,4,Female,334 Birch Drive,35.82,-87.01,$27637,$56350,$120125,808,4,Hannah Mccoy
1989,31,66,1988,12,Male,3487 Bayview Drive,38.81,-76.75,$33295,$67886,$7137,803,4,Douglas Bowen
1148,54,70,1965,4,Male,377 Lake Lane,39.95,-75.16,$18007,$36711,$47490,687,4,Justin Nguyen
872,61,66,1959,1,Female,96 Lake Lane,41.88,-87.84,$15451,$31505,$59730,655,4,Kelly Woods
458,46,62,1973,11,Male,298 Federal Avenue,33.63,-112.09,$24064,$49068,$123937,530,2,Timothy Hanson
920,41,68,1978,11,Female,37 Sixth Lane,35.11,-106.62,$14078,$28704,$103891,700,2,Dominique Johnson
1598,82,61,1937,6,Male,996 Valley Drive,36.83,-119.79,$12508,$26126,$1213,697,5,Jacob Hernandez
1876,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,$21869,$44587,$17148,775,6,Donald Rubio
412,25,65,1994,10,Male,7091 Lexington Lane,36.07,-94.15,$22964,$46822,$0,810,4,Jeremy Hinton
190,40,67,1979,4,Male,5468 Little Creek Drive,42.03,-87.73,$21801,$44452,$12409,711,5,Robert Oliver
163,37,73,1983,2,Male,169 Oak Street,41.37,-79.7,$16237,$33108,$44044,829,2,Charles Baxter
567,25,69,1994,6,Male,9804 Third Street,35.74,-81.69,$16445,$33534,$76166,761,3,William Hill
503,47,61,1973,2,Female,54 Valley Lane,41.83,-87.68,$14497,$29564,$54279,694,2,Haley Hale
469,67,67,1952,3,Female,488 Bayview Boulevard,33.88,-117.85,$26675,$46945,$17835,682,4,Tamara Wright
1851,48,72,1972,1,Male,73 Essex Lane,35.83,-78.83,$37121,$75682,$37163,727,5,John Lucas
1523,61,73,1958,10,Female,7561 Valley Avenue,36.07,-79.82,$19453,$39661,$74740,850,4,Denise Raymond
35,20,64,1999,6,Male,8460 Oak Lane,43.66,-70.25,$23785,$48495,$97630,773,3,Billy Ayala
317,67,65,1952,3,Female,816 El Camino Drive,39.74,-121.6,$15436,$19199,$15091,715,3,Felicia Davis DVM
1195,75,68,1944,7,Male,1222 First Drive,44.01,-92.47,$23553,$40696,$15691,801,6,Keith Herrera
1238,31,72,1988,7,Female,95410 Pine Boulevard,38.87,-77.1,$47408,$96661,$73401,721,2,Amanda Walsh
432,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,$13018,$26546,$32087,686,5,Ariana Wells
1082,34,67,1985,10,Female,316 Valley Stream Avenue,37.23,-119.49,$16643,$33934,$42945,622,3,Brittany Underwood
120,50,71,1969,9,Female,64 Mill Street,42.88,-88.0,$29924,$61008,$0,781,4,Ashley Douglas
1289,33,64,1986,11,Male,27934 11th Street,26.14,-80.13,$20995,$42808,$117011,758,1,Alex Lamb
1502,21,67,1999,2,Male,92196 Tenth Drive,39.1,-77.55,$44196,$90104,$85204,787,2,Thomas Williams
1497,55,64,1964,12,Female,292 Tenth Street,38.53,-121.44,$17435,$35553,$76077,623,1,Katherine Duncan
1047,26,67,1994,2,Male,225 Ocean View Avenue,37.55,-77.46,$26269,$53554,$119852,689,2,Kevin Anderson
0,33,69,1986,3,Male,858 Plum Avenue,43.59,-70.33,$29237,$59613,$36199,763,4,William Cummings
351,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,$13810,$17150,$375,807,6,Tiffany Nunez
1797,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,$24971,$30962,$15336,743,5,Ryan Rogers
1386,59,62,1960,6,Male,485 Birch Boulevard,41.39,-84.12,$18600,$37927,$79299,712,1,Paul Smith
1122,33,66,1986,11,Female,776 Bayview Avenue,40.84,-73.28,$34188,$69706,$97070,785,2,Amanda Baker PhD
255,18,57,2001,8,Female,8026 East Drive,29.79,-95.82,$21214,$43253,$56323,718,1,Caitlin Edwards
765,18,68,2002,2,Male,188 Ninth Boulevard,37.78,-90.42,$17707,$36101,$46425,778,2,Michael Brennan
703,53,66,1966,11,Female,864 Jefferson Drive,30.23,-92.19,$19798,$40363,$111112,711,4,Brandy Wilson
